species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,3,5,0.001,-0.11997302202818382,2940,163
bre,3,5,0.01,-0.11537986830888484,2940,163
bre,3,5,0.1,-0.11285962375858574,2940,163
bre,4,5,0.001,-0.313121185387424,41160,269
bre,4,5,0.01,-0.3076578628569419,41160,269
bre,4,5,0.1,-0.30618187046664613,41160,269
bre,5,5,0.001,-0.8137617060337995,576240,346
bre,5,5,0.01,-0.8073659672473343,576240,346
bre,5,5,0.1,-0.8063944601010433,576240,346
bre,0,6,0.001,-2.222359127955913,1,1
bre,0,6,0.01,-2.2223591287828333,1,1
bre,0,6,0.1,-2.222359137537099,1,1
bre,1,6,0.001,-0.06884733398817897,15,14
bre,1,6,0.01,-0.06885325387396958,15,14
bre,1,6,0.1,-0.06891260532241666,15,14
bre,2,6,0.001,-0.06546077614238256,210,63
bre,2,6,0.01,-0.06537684512967505,210,63
bre,2,6,0.1,-0.0656633757760179,210,63
bre,3,6,0.001,-0.06914102729023706,2940,168
bre,3,6,0.01,-0.06750889136918578,2940,168
bre,3,6,0.1,-0.06772195648282676,2940,168
bre,4,6,0.001,-0.2509554444734774,41160,264
bre,4,6,0.01,-0.24803932823193578,41160,264
bre,4,6,0.1,-0.2507255058010832,41160,264
bre,5,6,0.001,-0.6428861744801537,576240,345
bre,5,6,0.01,-0.6399956532792969,576240,345
bre,5,6,0.1,-0.6470590672535614,576240,345
bre,0,7,0.001,-2.300529937436182,1,1
bre,0,7,0.01,-2.300529866906397,1,1
bre,0,7,0.1,-2.300529162211519,1,1
bre,1,7,0.001,-0.0797886024819287,15,14
bre,1,7,0.01,-0.07958602824936221,15,14
bre,1,7,0.1,-0.0794356204725588,15,14
bre,2,7,0.001,-0.09551847425445022,210,63
bre,2,7,0.01,-0.09492191018974187,210,63
bre,2,7,0.1,-0.09458076319459492,210,63
bre,3,7,0.001,-0.149832417177456,2940,176
bre,3,7,0.01,-0.14772488117729796,2940,176
bre,3,7,0.1,-0.14711180270304747,2940,176
bre,4,7,0.001,-0.2711189530766233,41160,292
bre,4,7,0.01,-0.2664294789433244,41160,292
bre,4,7,0.1,-0.2668379374932522,41160,292
bre,5,7,0.001,-0.8439746017836027,576240,380
bre,5,7,0.01,-0.8389407109730737,576240,380
bre,5,7,0.1,-0.8505917756274125,576240,380
bre,0,8,0.001,-2.2795859994365517,1,1
bre,0,8,0.01,-2.2795860354362683,1,1
