,sim,alpha,corpusSize,trueK,bestK,best_ll,correct,entropy,nStates,way,bestLag
1774,7,0.5,100,0,1,-0.9324564472547042,0,0.6660013500047389,4,semicol,
1775,7,0.5,100,0,2,-1.1134661504831256,0,0.8092248506058872,4,lagged,30.0
1776,7,1.0,10,0,4,-0.6020306013235636,0,0.4166824156420852,4,semicol,
1777,7,1.0,10,0,0,-1.2487683873520006,1,0.8991751056258066,4,lagged,0.0
1778,7,1.0,50,0,0,-1.1093980367278922,1,0.7930835421246696,4,semicol,
1779,7,1.0,50,0,0,-1.3705033874777524,1,0.9900802093715578,4,lagged,0.0
1780,7,1.0,100,0,0,-1.2234448950599015,1,0.8902693012479215,4,semicol,
1781,7,1.0,100,0,2,-1.223035727410157,0,0.8788577463268574,4,lagged,50.0
1782,7,0.1,10,0,4,-0.49367532995520863,0,0.339105295368846,5,semicol,
1783,7,0.1,10,0,0,-2.4999531260090636e-05,1,1.7427945739612262e-05,5,lagged,0.0
1784,7,0.1,50,0,0,-0.7651844929222102,1,0.4830478087904681,5,semicol,
1785,7,0.1,50,0,3,-0.221256121688747,0,0.14945617755831347,5,lagged,50.0
1786,7,0.1,100,0,1,-0.9770064487375955,0,0.6073617117453839,5,semicol,
1787,7,0.1,100,0,4,-0.010054594078131722,0,0.011246704568049494,5,lagged,20.0
1788,7,0.5,10,0,0,-0.7328870219760448,1,0.46553453812963846,5,semicol,
1789,7,0.5,10,0,0,-1.2872778565135528,1,0.8167594584182952,5,lagged,0.0
1790,7,0.5,50,0,1,-1.1845337675815193,0,0.7444374362598077,5,semicol,
1791,7,0.5,50,0,0,-1.0302308042515185,1,0.6523063140779612,5,lagged,0.0
1792,7,0.5,100,0,0,-1.303471923271959,1,0.8100346836604138,5,semicol,
1793,7,0.5,100,0,0,-0.8745577427818323,1,0.5397433541721867,5,lagged,0.0
1794,7,1.0,10,0,0,-1.0295584736400742,1,0.6393622068730798,5,semicol,
1795,7,1.0,10,0,0,-1.5173856331861069,1,0.9600314623549562,5,lagged,0.0
1796,7,1.0,50,0,0,-1.339104347577668,1,0.8250498476646595,5,semicol,
1797,7,1.0,50,0,2,-1.2960396040798388,0,0.8100304463503916,5,lagged,50.0
1798,7,1.0,100,0,2,-1.1789247252200323,0,0.7454523752772316,5,semicol,
1799,7,1.0,100,0,0,-1.2842297243605127,1,0.8044043137923048,5,lagged,0.0
1800,7,0.1,10,1,4,-0.16091165649856912,0,0.0,2,semicol,
1801,7,0.1,10,1,3,-0.1607947242649432,0,0.0,2,lagged,50.0
1802,7,0.1,50,1,1,-0.19057187318751975,1,0.0,2,semicol,
1803,7,0.1,50,1,3,-0.18135547910791083,0,0.0,2,lagged,50.0
1804,7,0.1,100,1,4,-0.1874778377233254,0,0.0,2,semicol,
1805,7,0.1,100,1,1,-0.18720162502040308,1,0.0,2,lagged,50.0
1806,7,0.5,10,1,4,-0.19321110589505,0,0.0,2,semicol,
1807,7,0.5,10,1,3,-0.1618101845818678,0,0.0,2,lagged,50.0
1808,7,0.5,50,1,4,-0.2058357445272469,0,0.0,2,semicol,
1809,7,0.5,50,1,1,-0.17960051916935527,1,0.0,2,lagged,20.0
1810,7,0.5,100,1,3,-0.21002431855277007,0,0.0,2,semicol,
1811,7,0.5,100,1,3,-0.1981846925423941,0,0.0,2,lagged,30.0
1812,7,1.0,10,1,3,-0.15670903005476677,0,0.0,2,semicol,
1813,7,1.0,10,1,3,-0.1296911143513744,0,0.0,2,lagged,50.0
1814,7,1.0,50,1,1,-0.2182530235585537,1,0.0,2,semicol,
1815,7,1.0,50,1,2,-0.16402548366976996,0,0.0,2,lagged,50.0
1816,7,1.0,100,1,1,-0.20529070984845796,1,0.0,2,semicol,
1817,7,1.0,100,1,1,-0.20719268476815678,1,0.0,2,lagged,30.0
1818,7,0.1,10,1,1,-0.24347397064598494,1,0.36947904805485116,3,semicol,
1819,7,0.1,10,1,2,-0.1962855680635701,0,0.0638119924703447,3,lagged,20.0
1820,7,0.1,50,1,2,-0.20077718761637567,0,0.34951806163690063,3,semicol,
1821,7,0.1,50,1,1,-0.20370925950800622,1,0.01669693067558552,3,lagged,20.0
1822,7,0.1,100,1,2,-0.20396869127803893,0,0.3571643551744859,3,semicol,
1823,7,0.1,100,1,1,-0.2068602512181545,1,0.584173110055044,3,lagged,30.0
1824,7,0.5,10,1,4,-0.14779024597198007,0,0.3674196667506879,3,semicol,
1825,7,0.5,10,1,1,-0.21559131030249767,1,0.7024061773266238,3,lagged,30.0
1826,7,0.5,50,1,1,-0.21736060803965435,1,0.04840212794771703,3,semicol,
1827,7,0.5,50,1,1,-0.250802081620238,1,0.5641635983375523,3,lagged,20.0
1828,7,0.5,100,1,3,-0.22225482634567734,0,0.8474618271487518,3,semicol,
1829,7,0.5,100,1,3,-0.19245544168964743,0,0.6166466511959976,3,lagged,50.0
1830,7,1.0,10,1,2,-0.19974920795994985,0,0.8975143523369026,3,semicol,
1831,7,1.0,10,1,1,-0.19671066357103908,1,0.7886668941447906,3,lagged,20.0
1832,7,1.0,50,1,3,-0.21595560522429552,0,0.7493152618323952,3,semicol,
1833,7,1.0,50,1,2,-0.2208812593719089,0,0.7656216403496762,3,lagged,20.0
1834,7,1.0,100,1,3,-0.20729245130601984,0,0.5150348799509834,3,semicol,
1835,7,1.0,100,1,1,-0.19991320000222007,1,0.5541208409404643,3,lagged,50.0
1836,7,0.1,10,1,1,-0.2244724487224784,1,0.40225763980703855,4,semicol,
1837,7,0.1,10,1,1,-0.23463279325678726,1,0.16763620210188135,4,lagged,20.0
1838,7,0.1,50,1,1,-0.23103480723466932,1,0.22270470880917248,4,semicol,
1839,7,0.1,50,1,3,-0.1991436827489455,0,0.04964045397401317,4,lagged,50.0
1840,7,0.1,100,1,3,-0.2177634571217237,0,0.3526753402163906,4,semicol,
1841,7,0.1,100,1,1,-0.17260289922338165,1,0.028244805220697694,4,lagged,50.0
1842,7,0.5,10,1,1,-0.22560477933036197,1,0.6902932085338731,4,semicol,
1843,7,0.5,10,1,1,-0.24632834989626212,1,0.7670532857968738,4,lagged,50.0
1844,7,0.5,50,1,1,-0.18779317937742115,1,0.7073479022358167,4,semicol,
1845,7,0.5,50,1,3,-0.19734158936251484,0,0.48457648544622167,4,lagged,50.0
1846,7,0.5,100,1,1,-0.2539147832557764,1,0.7506127822047741,4,semicol,
1847,7,0.5,100,1,2,-0.22310219912179063,0,0.6788249152692933,4,lagged,50.0
1848,7,1.0,10,1,1,-0.20180998194533814,1,0.7701177110563476,4,semicol,
1849,7,1.0,10,1,1,-0.228399506047049,1,0.7953632383581526,4,lagged,50.0
1850,7,1.0,50,1,1,-0.26267906789034534,1,0.7802113709675453,4,semicol,
1851,7,1.0,50,1,1,-0.28305356743492166,1,0.8034165826693394,4,lagged,50.0
1852,7,1.0,100,1,3,-0.24307681572101655,0,0.7349806892950408,4,semicol,
1853,7,1.0,100,1,2,-0.22967833777688867,0,0.5837889226257157,4,lagged,50.0
1854,7,0.1,10,1,1,-0.29498446944083107,1,0.28976353662331067,5,semicol,
1855,7,0.1,10,1,1,-0.15233629924838912,1,0.23809627841215408,5,lagged,30.0
1856,7,0.1,50,1,1,-0.23569023381568247,1,0.17659404746172452,5,semicol,
1857,7,0.1,50,1,1,-0.23592530285968374,1,0.1822414464076611,5,lagged,50.0
1858,7,0.1,100,1,3,-0.22077702631789384,0,0.28984974083807497,5,semicol,
1859,7,0.1,100,1,1,-0.19976940582942665,1,0.3863492497132445,5,lagged,30.0
1860,7,0.5,10,1,1,-0.17804693016805825,1,0.5802794615109341,5,semicol,
1861,7,0.5,10,1,1,-0.2258645428598924,1,0.7240352381645161,5,lagged,20.0
1862,7,0.5,50,1,1,-0.263742767937125,1,0.6836999271689506,5,semicol,
1863,7,0.5,50,1,1,-0.23248577331000725,1,0.6401788718482463,5,lagged,30.0
1864,7,0.5,100,1,2,-0.23491638263028314,0,0.5219186806771187,5,semicol,
1865,7,0.5,100,1,2,-0.20811596490507936,0,0.7121879244848315,5,lagged,30.0
1866,7,1.0,10,1,1,-0.267583954593011,1,0.8388222995848389,5,semicol,
1867,7,1.0,10,1,1,-0.3189083844221382,1,0.7643270549258261,5,lagged,30.0
1868,7,1.0,50,1,2,-0.24698473153986222,0,0.7430440378365064,5,semicol,
1869,7,1.0,50,1,1,-0.2668825532586454,1,0.8232310574253721,5,lagged,20.0
1870,7,1.0,100,1,1,-0.2581145595507851,1,0.7038259952478852,5,semicol,
1871,7,1.0,100,1,2,-0.24478730677558425,0,0.82890835086472,5,lagged,50.0
1872,7,0.1,10,2,1,-0.2216238975309625,0,0.0,2,semicol,
1873,7,0.1,10,2,2,-0.13206097520542517,1,0.0,2,lagged,50.0
1874,7,0.1,50,2,2,-0.20356335175876047,1,0.0,2,semicol,
1875,7,0.1,50,2,3,-0.17119870878747837,0,0.0,2,lagged,50.0
1876,7,0.1,100,2,4,-0.19240691787568465,0,0.0,2,semicol,
1877,7,0.1,100,2,2,-0.18741327583531986,1,0.0,2,lagged,50.0
1878,7,0.5,10,2,3,-0.13710734106615305,0,0.0,2,semicol,
1879,7,0.5,10,2,1,-0.26118209222740646,0,0.0,2,lagged,20.0
1880,7,0.5,50,2,2,-0.21786167606526705,1,0.0,2,semicol,
1881,7,0.5,50,2,3,-0.1629707806748464,0,0.0,2,lagged,30.0
1882,7,0.5,100,2,2,-0.20991772722290386,1,0.0,2,semicol,
1883,7,0.5,100,2,4,-0.1852645338428955,0,0.0,2,lagged,20.0
1884,7,1.0,10,2,3,-0.20635025904638493,0,0.0,2,semicol,
1885,7,1.0,10,2,3,-0.13471350351599765,0,0.0,2,lagged,50.0
1886,7,1.0,50,2,3,-0.18017939689488188,0,0.0,2,semicol,
1887,7,1.0,50,2,3,-0.1657564380761959,0,0.0,2,lagged,50.0
1888,7,1.0,100,2,1,-0.20151675763686133,0,0.0,2,semicol,
1889,7,1.0,100,2,1,-0.1737614936121386,0,0.0,2,lagged,50.0
1890,7,0.1,10,2,3,-0.25871894221816943,0,0.1946192561675069,3,semicol,
1891,7,0.1,10,2,1,-0.20743819341419376,0,0.3013126232341983,3,lagged,50.0
1892,7,0.1,50,2,2,-0.22653613914423115,1,0.24924544516084313,3,semicol,
1893,7,0.1,50,2,3,-0.18865685003955915,0,0.13575764878464833,3,lagged,30.0
1894,7,0.1,100,2,2,-0.19902373652490485,1,0.2761083632751927,3,semicol,
1895,7,0.1,100,2,1,-0.20986212154372555,0,0.061017909296021945,3,lagged,20.0
1896,7,0.5,10,2,2,-0.22097334276797947,1,0.752642463268488,3,semicol,
1897,7,0.5,10,2,1,-0.1575758361689482,0,0.30118555882429265,3,lagged,50.0
1898,7,0.5,50,2,3,-0.23065331810238437,0,0.3515375553710649,3,semicol,
1899,7,0.5,50,2,1,-0.20028029602671155,0,0.6948005412091534,3,lagged,20.0
1900,7,0.5,100,2,4,-0.21620052441807544,0,0.557179343000925,3,semicol,
1901,7,0.5,100,2,1,-0.21082875295177209,0,0.4787795477204302,3,lagged,20.0
1902,7,1.0,10,2,2,-0.21807428847091773,1,0.5719622734163725,3,semicol,
1903,7,1.0,10,2,3,-0.1205802932230394,0,0.5997710942512459,3,lagged,50.0
1904,7,1.0,50,2,4,-0.22360032795808932,0,0.7090052725568082,3,semicol,
1905,7,1.0,50,2,3,-0.20348605513876722,0,0.7235136504279533,3,lagged,50.0
1906,7,1.0,100,2,2,-0.2077417445221913,1,0.6841134184941748,3,semicol,
1907,7,1.0,100,2,3,-0.21278522700067162,0,0.7455819746083499,3,lagged,50.0
1908,7,0.1,10,2,1,-0.2584929880892143,0,0.33308541467857083,4,semicol,
1909,7,0.1,10,2,3,-0.09701533580453996,0,0.2983320883930751,4,lagged,50.0
1910,7,0.1,50,2,3,-0.20067029947691384,0,0.19683073439899026,4,semicol,
1911,7,0.1,50,2,3,-0.18976082554405874,0,0.1369669040987169,4,lagged,50.0
1912,7,0.1,100,2,2,-0.21268499521873593,1,0.21537946119716378,4,semicol,
1913,7,0.1,100,2,1,-0.210827198651652,0,0.14513589496544183,4,lagged,30.0
1914,7,0.5,10,2,1,-0.3054975298966394,0,0.5108635057502604,4,semicol,
1915,7,0.5,10,2,1,-0.23041528209032558,0,0.7092492015242938,4,lagged,50.0
1916,7,0.5,50,2,2,-0.2352227441725296,1,0.6664389943826375,4,semicol,
1917,7,0.5,50,2,1,-0.20955593024112693,0,0.6185453832436467,4,lagged,50.0
1918,7,0.5,100,2,2,-0.23770067502799921,1,0.5115378489673792,4,semicol,
1919,7,0.5,100,2,1,-0.23743851628629536,0,0.6297761511711837,4,lagged,50.0
1920,7,1.0,10,2,1,-0.21676480346765387,0,0.7943585234064643,4,semicol,
1921,7,1.0,10,2,1,-0.29750322465144086,0,0.8269482913283183,4,lagged,30.0
1922,7,1.0,50,2,2,-0.23436850065611095,1,0.6679501831237931,4,semicol,
1923,7,1.0,50,2,1,-0.242827019578047,0,0.7901841514089141,4,lagged,20.0
1924,7,1.0,100,2,2,-0.24802185690505182,1,0.7407128629626383,4,semicol,
1925,7,1.0,100,2,1,-0.25438612454571785,0,0.7446278002087028,4,lagged,20.0
1926,7,0.1,10,2,1,-0.2936619189644551,0,0.25591129232632465,5,semicol,
1927,7,0.1,10,2,1,-0.22030952734897194,0,0.2005596627647192,5,lagged,30.0
1928,7,0.1,50,2,2,-0.24202931411557072,1,0.2534777039535177,5,semicol,
1929,7,0.1,50,2,1,-0.25921843981038817,0,0.3204294660107856,5,lagged,30.0
1930,7,0.1,100,2,2,-0.2350077502754376,1,0.2727149956059682,5,semicol,
1931,7,0.1,100,2,1,-0.22306719731802674,0,0.17164836676135464,5,lagged,20.0
1932,7,0.5,10,2,1,-0.3171579952910974,0,0.6239039070886804,5,semicol,
1933,7,0.5,10,2,1,-0.19138726715060486,0,0.6559793672952188,5,lagged,50.0
1934,7,0.5,50,2,2,-0.21128502896647644,1,0.5867036718209448,5,semicol,
1935,7,0.5,50,2,1,-0.24810928725190365,0,0.6389919123383246,5,lagged,50.0
1936,7,0.5,100,2,2,-0.2740008240138517,1,0.6410438322412556,5,semicol,
1937,7,0.5,100,2,1,-0.25282180229691287,0,0.6309593242872011,5,lagged,20.0
1938,7,1.0,10,2,2,-0.2090020639807837,1,0.8017447192373313,5,semicol,
1939,7,1.0,10,2,1,-0.23270392986555113,0,0.8143711745978295,5,lagged,30.0
1940,7,1.0,50,2,2,-0.2530096086696954,1,0.7990747321790047,5,semicol,
1941,7,1.0,50,2,1,-0.26132399077597146,0,0.7707836738085677,5,lagged,20.0
1942,7,1.0,100,2,1,-0.2987241750087048,0,0.8067641762062026,5,semicol,
1943,7,1.0,100,2,1,-0.2641886794295482,0,0.7905182554349739,5,lagged,20.0
1944,7,0.1,10,3,4,-0.2045546470532165,0,0.0,2,semicol,
1945,7,0.1,10,3,3,-0.1779946593684484,1,0.0,2,lagged,30.0
1946,7,0.1,50,3,4,-0.21818793453504712,0,0.0,2,semicol,
1947,7,0.1,50,3,3,-0.17549296261706598,1,0.0,2,lagged,50.0
1948,7,0.1,100,3,3,-0.21702583587323365,1,0.0,2,semicol,
1949,7,0.1,100,3,1,-0.19936701820844252,0,0.0,2,lagged,30.0
1950,7,0.5,10,3,4,-0.1847910416791797,0,0.0,2,semicol,
1951,7,0.5,10,3,2,-0.18837402121393684,0,0.0,2,lagged,50.0
1952,7,0.5,50,3,2,-0.21824630247273988,0,0.0,2,semicol,
1953,7,0.5,50,3,3,-0.2110807314370975,1,0.0,2,lagged,30.0
1954,7,0.5,100,3,3,-0.19484498836839828,1,0.0,2,semicol,
1955,7,0.5,100,3,3,-0.1919342662461677,1,0.0,2,lagged,30.0
1956,7,1.0,10,3,4,-0.15480885082356166,0,0.0,2,semicol,
1957,7,1.0,10,3,3,-0.15529489961911766,1,0.0,2,lagged,50.0
1958,7,1.0,50,3,4,-0.20799084999863524,0,0.0,2,semicol,
1959,7,1.0,50,3,4,-0.19982131716510443,0,0.0,2,lagged,20.0
1960,7,1.0,100,3,4,-0.1997327164299414,0,0.0,2,semicol,
1961,7,1.0,100,3,3,-0.18698013212447037,1,0.0,2,lagged,50.0
1962,7,0.1,10,3,2,-0.2285403700428595,0,0.1840032720466443,3,semicol,
1963,7,0.1,10,3,1,-0.21639197729153956,0,0.16369566921788956,3,lagged,0.0
1964,7,0.1,50,3,3,-0.19552185475866923,1,0.2126705203572302,3,semicol,
1965,7,0.1,50,3,2,-0.24618373195484836,0,0.20568206571600636,3,lagged,20.0
1966,7,0.1,100,3,4,-0.20274160254210982,0,0.23805918993861594,3,semicol,
1967,7,0.1,100,3,1,-0.19806501804010027,0,0.14949684797393253,3,lagged,20.0
1968,7,0.5,10,3,4,-0.1995805464829208,0,0.589002960533933,3,semicol,
1969,7,0.5,10,3,2,-0.2242224513548018,0,0.4968765175792427,3,lagged,50.0
1970,7,0.5,50,3,3,-0.20478501511857145,1,0.6297713767395784,3,semicol,
1971,7,0.5,50,3,2,-0.22254076387405197,0,0.6039533432815383,3,lagged,30.0
1972,7,0.5,100,3,3,-0.21989808328604918,1,0.46213310385324924,3,semicol,
1973,7,0.5,100,3,2,-0.21292151488448055,0,0.6001567038265171,3,lagged,20.0
1974,7,1.0,10,3,3,-0.21382010212141853,1,0.7377017995577904,3,semicol,
1975,7,1.0,10,3,2,-0.18919426239023737,0,0.6742006489074134,3,lagged,20.0
1976,7,1.0,50,3,3,-0.26918748474165055,1,0.7214651174050131,3,semicol,
1977,7,1.0,50,3,3,-0.18062885120951302,1,0.7641500671227703,3,lagged,50.0
1978,7,1.0,100,3,3,-0.19028836311665637,1,0.7340365934615948,3,semicol,
1979,7,1.0,100,3,1,-0.19480064443743347,0,0.7474916880247905,3,lagged,20.0
1980,7,0.1,10,3,1,-0.2877015772128707,0,0.24720439280140521,4,semicol,
1981,7,0.1,10,3,1,-0.1923783812253898,0,0.2823424215427066,4,lagged,20.0
1982,7,0.1,50,3,3,-0.2111744889585101,1,0.2504426180558699,4,semicol,
1983,7,0.1,50,3,2,-0.21886058192993213,0,0.22449043348967218,4,lagged,30.0
1984,7,0.1,100,3,3,-0.24945043612169598,1,0.28477697406943536,4,semicol,
1985,7,0.1,100,3,3,-0.19647823509874532,1,0.21453061511526342,4,lagged,50.0
1986,7,0.5,10,3,1,-0.21035020256969078,0,0.5800673378313446,4,semicol,
1987,7,0.5,10,3,1,-0.22961861788950388,0,0.6151541110307435,4,lagged,20.0
1988,7,0.5,50,3,2,-0.2354758841626102,0,0.5972602985116524,4,semicol,
1989,7,0.5,50,3,2,-0.23220485131441607,0,0.592472435076856,4,lagged,50.0
1990,7,0.5,100,3,3,-0.2611965558259869,1,0.5606675772355085,4,semicol,
1991,7,0.5,100,3,1,-0.2616251542698678,0,0.5854078525339897,4,lagged,50.0
1992,7,1.0,10,3,2,-0.25449702431568283,0,0.7244412346504132,4,semicol,
1993,7,1.0,10,3,1,-0.1880496009120983,0,0.7643457726547447,4,lagged,20.0
1994,7,1.0,50,3,2,-0.2497290673309954,0,0.7303247065750202,4,semicol,
1995,7,1.0,50,3,1,-0.19909087327302036,0,0.7477009809340809,4,lagged,50.0
1996,7,1.0,100,3,3,-0.23913950488097432,1,0.7795110354144539,4,semicol,
1997,7,1.0,100,3,1,-0.2630209232989253,0,0.7777892486742672,4,lagged,50.0
1998,7,0.1,10,3,2,-0.22266172842988455,0,0.2646778473083606,5,semicol,
1999,7,0.1,10,3,1,-0.2552084350046971,0,0.23754418025935944,5,lagged,20.0
2000,7,0.1,50,3,1,-0.24902406374025318,0,0.2588803585771874,5,semicol,
2001,7,0.1,50,3,1,-0.209845331621264,0,0.2726524987861354,5,lagged,30.0
2002,7,0.1,100,3,3,-0.2581216644896133,1,0.26979022116911255,5,semicol,
2003,7,0.1,100,3,2,-0.21705191001421167,0,0.2926317089113958,5,lagged,50.0
2004,7,0.5,10,3,1,-0.27526861684630144,0,0.673610852021975,5,semicol,
2005,7,0.5,10,3,1,-0.22653863422163337,0,0.6627750186108032,5,lagged,20.0
2006,7,0.5,50,3,1,-0.2952174457917863,0,0.6670363031633135,5,semicol,
2007,7,0.5,50,3,1,-0.253537817027713,0,0.6312477962310001,5,lagged,50.0
2008,7,0.5,100,3,2,-0.2633289617984228,0,0.6461746681878197,5,semicol,
2009,7,0.5,100,3,1,-0.26595122512394853,0,0.6024871374342544,5,lagged,20.0
2010,7,1.0,10,3,1,-0.2957413783053315,0,0.7958028410017232,5,semicol,
2011,7,1.0,10,3,2,-0.19448144230355283,0,0.7589541581814024,5,lagged,30.0
2012,7,1.0,50,3,2,-0.30817203607055016,0,0.7986653274978612,5,semicol,
2013,7,1.0,50,3,1,-0.2840589626415931,0,0.7838794496086406,5,lagged,20.0
2014,7,1.0,100,3,3,-0.2703193962214444,1,0.7716094598071186,5,semicol,
2015,7,1.0,100,3,1,-0.27670561287863643,0,0.7746339186290471,5,lagged,50.0
2016,8,0.1,10,0,4,-0.5387533507453229,0,0.8129632971097199,2,semicol,
2017,8,0.1,10,0,3,-0.06623944313466644,0,0.104413829860867,2,lagged,30.0
2018,8,0.1,50,0,0,-1.2499976562546753e-06,1,2.1559212439522697e-06,2,semicol,
2019,8,0.1,50,0,0,-1.2499976562546753e-06,1,3.4262985532282693e-06,2,lagged,0.0
2020,8,0.1,100,0,4,-0.0382765085322054,0,0.05641783578480522,2,semicol,
2021,8,0.1,100,0,3,-0.2525039092889939,0,0.39131016699771615,2,lagged,30.0
2022,8,0.5,10,0,4,-0.23292105161950538,0,0.28581619318038076,2,semicol,
2023,8,0.5,10,0,3,-0.22968091907781507,0,0.421038635084615,2,lagged,30.0
2024,8,0.5,50,0,4,-0.5294577165532612,0,0.7219695899705736,2,semicol,
2025,8,0.5,50,0,1,-0.4797001212950694,0,0.6678964840877548,2,lagged,20.0
2026,8,0.5,100,0,2,-0.41542654561117737,0,0.6117554992320128,2,semicol,
2027,8,0.5,100,0,1,-0.11590719761561598,0,0.1689567494529771,2,lagged,20.0
2028,8,1.0,10,0,0,-0.09496426599264465,1,0.055319201319133655,2,semicol,
2029,8,1.0,10,0,3,-0.4049823467973048,0,0.6681949905157465,2,lagged,50.0
2030,8,1.0,50,0,2,-0.479882735269691,0,0.6920929845966199,2,semicol,
2031,8,1.0,50,0,1,-0.4741772420983169,0,0.6573261406665031,2,lagged,50.0
2032,8,1.0,100,0,4,-0.6382257889251847,0,0.9259321083887169,2,semicol,
2033,8,1.0,100,0,3,-0.46020879033457684,0,0.6963937271109425,2,lagged,50.0
2034,8,0.1,10,0,1,-0.9268343097158175,0,0.8575750733320425,3,semicol,
2035,8,0.1,10,0,1,-0.07822478709196838,0,0.017273078659881078,3,lagged,30.0
2036,8,0.1,50,0,0,-0.0002525309363816522,1,0.0005037998060984318,3,semicol,
2037,8,0.1,50,0,4,-0.07729987444178411,0,0.06246792958763933,3,lagged,30.0
2038,8,0.1,100,0,4,-0.04699589006959397,0,0.048170875300341226,3,semicol,
2039,8,0.1,100,0,3,-0.1910421793606129,0,0.1733995430524705,3,lagged,20.0
2040,8,0.5,10,0,4,-0.6880937711825951,0,0.5837988042167068,3,semicol,
2041,8,0.5,10,0,1,-1.0006754139640925,0,0.924769883909403,3,lagged,50.0
2042,8,0.5,50,0,1,-0.821213583084349,0,0.743900896499526,3,semicol,
2043,8,0.5,50,0,3,-0.797698723024323,0,0.7299675163970292,3,lagged,30.0
2044,8,0.5,100,0,4,-0.3605866743400718,0,0.3254973281667587,3,semicol,
2045,8,0.5,100,0,3,-0.4746954402498903,0,0.4336292905653685,3,lagged,50.0
2046,8,1.0,10,0,0,-0.7267306690125753,1,0.6725374193266089,3,semicol,
2047,8,1.0,10,0,2,-0.6471585860649044,0,0.5695108111666725,3,lagged,30.0
2048,8,1.0,50,0,2,-1.0675319839117825,0,0.9687385737790991,3,semicol,
2049,8,1.0,50,0,0,-1.0677406526279656,1,0.9702291660350066,3,lagged,0.0
2050,8,1.0,100,0,1,-0.9380350657404025,0,0.8571602415483547,3,semicol,
2051,8,1.0,100,0,2,-0.6427286058834699,0,0.5945644491567046,3,lagged,30.0
2052,8,0.1,10,0,0,-0.0006439411922862097,1,0.012812962234141493,4,semicol,
2053,8,0.1,10,0,1,-0.5216542456710613,0,0.41654972540141455,4,lagged,0.0
2054,8,0.1,50,0,4,-0.050894268259212345,0,0.06340479436518766,4,semicol,
2055,8,0.1,50,0,0,-0.569203800356305,1,0.4041088170473609,4,lagged,0.0
2056,8,0.1,100,0,0,-0.028082351465702864,1,0.01953352122436535,4,semicol,
2057,8,0.1,100,0,3,-0.855810284636554,0,0.6233665135083234,4,lagged,50.0
2058,8,0.5,10,0,0,-1.0375453310473437,1,0.7503076609759458,4,semicol,
2059,8,0.5,10,0,0,-1.3438415180436456,1,0.9635771875615717,4,lagged,0.0
2060,8,0.5,50,0,0,-0.4483053754491635,1,0.32804155955016057,4,semicol,
2061,8,0.5,50,0,2,-0.46204096459034266,0,0.3336640808795819,4,lagged,20.0
2062,8,0.5,100,0,1,-1.1092255728665499,0,0.7964455356116587,4,semicol,
2063,8,0.5,100,0,1,-1.157404184963619,0,0.829978629193069,4,lagged,30.0
2064,8,1.0,10,0,1,-1.2633324524198353,0,0.8981480998976347,4,semicol,
2065,8,1.0,10,0,1,-0.9033456996584295,0,0.6445076757853347,4,lagged,50.0
2066,8,1.0,50,0,0,-1.2633174821344109,1,0.9086645411264951,4,semicol,
2067,8,1.0,50,0,1,-1.2068296288591576,0,0.8636091016634448,4,lagged,50.0
2068,8,1.0,100,0,2,-1.088139179253706,0,0.7802343532634528,4,semicol,
2069,8,1.0,100,0,1,-0.9768233937075546,0,0.709076365736467,4,lagged,20.0
2070,8,0.1,10,0,0,-0.3375370084249758,1,0.23591509795442742,5,semicol,
2071,8,0.1,10,0,3,-0.21954441367672559,0,0.18113573439797992,5,lagged,50.0
2072,8,0.1,50,0,0,-0.6906570745017512,1,0.42762272764508386,5,semicol,
2073,8,0.1,50,0,2,-0.7359718299893074,0,0.4798820974867699,5,lagged,50.0
2074,8,0.1,100,0,4,-0.4781227482242015,0,0.29879206423322807,5,semicol,
2075,8,0.1,100,0,3,-0.4410735548841895,0,0.2700769247098177,5,lagged,30.0
2076,8,0.5,10,0,0,-1.314762227763692,1,0.8123810006774554,5,semicol,
2077,8,0.5,10,0,0,-1.1276732409140464,1,0.7283977052716644,5,lagged,0.0
2078,8,0.5,50,0,0,-0.8862131454913239,1,0.5397113945997152,5,semicol,
2079,8,0.5,50,0,1,-0.9796471078082559,0,0.6293273511346071,5,lagged,50.0
2080,8,0.5,100,0,2,-0.7129522228068268,0,0.4422436539799769,5,semicol,
2081,8,0.5,100,0,1,-1.2197766207965064,0,0.7709985072253263,5,lagged,20.0
2082,8,1.0,10,0,1,-1.0716767401177767,0,0.6622324505127516,5,semicol,
2083,8,1.0,10,0,0,-1.332730581241816,1,0.8248794939352652,5,lagged,0.0
2084,8,1.0,50,0,0,-1.2680183758537913,1,0.7950477144871897,5,semicol,
2085,8,1.0,50,0,0,-1.3415603971563181,1,0.8391360673301792,5,lagged,0.0
2086,8,1.0,100,0,1,-1.0728271194042989,0,0.6530266285916502,5,semicol,
2087,8,1.0,100,0,0,-1.0814019515655975,1,0.677623360401884,5,lagged,0.0
2088,8,0.1,10,1,4,-0.1427691812267481,0,0.0,2,semicol,
2089,8,0.1,10,1,3,-0.15058896861056467,0,0.0,2,lagged,50.0
2090,8,0.1,50,1,4,-0.18166044156530592,0,0.0,2,semicol,
2091,8,0.1,50,1,1,-0.1917730118632427,1,0.0,2,lagged,30.0
2092,8,0.1,100,1,4,-0.19374888468070006,0,0.0,2,semicol,
2093,8,0.1,100,1,3,-0.1719328410471464,0,0.0,2,lagged,50.0
