species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,1,29,0.1,-0.7838483950077278,9,8
bird1,2,29,0.001,-0.7411467929861674,72,38
bird1,2,29,0.01,-0.7392237758403668,72,38
bird1,2,29,0.1,-0.7377097825122803,72,38
bird1,3,29,0.001,-0.7329920816177504,576,76
bird1,3,29,0.01,-0.7294141058967939,576,76
bird1,3,29,0.1,-0.7269349124059915,576,76
bird1,4,29,0.001,-0.7398192270400402,4608,131
bird1,4,29,0.01,-0.7336231004741743,4608,131
bird1,4,29,0.1,-0.7297848677749724,4608,131
bird1,5,29,0.001,-0.7535180174329311,36864,193
bird1,5,29,0.01,-0.7440433955319516,36864,193
bird1,5,29,0.1,-0.7381155948820679,36864,193
bird1,0,30,0.001,-1.7550988163146732,1,1
bird1,0,30,0.01,-1.7550988375727343,1,1
bird1,0,30,0.1,-1.755099050557585,1,1
bird1,1,30,0.001,-0.789936127348443,9,8
bird1,1,30,0.01,-0.7897660230949741,9,8
